net,length_um
_04222_,6.89
_05781_,6.89
_06192_,6.89
_03524_,6.875
_05171_,6.87
_00589_,6.86
_00835_,6.86
_02258_,6.855
_02364_,6.855
_02525_,6.855
_02880_,6.855
_03165_,6.855
_05230_,6.855
_05370_,6.855
_05458_,6.855
_05521_,6.855
_05589_,6.855
_05708_,6.855
_06055_,6.855
_06144_,6.855
_06147_,6.855
_07127_,6.855
_07940_,6.855
_08312_,6.855
_08393_,6.855
_04748_,6.83
_00712_,6.825
_02566_,6.815
_03050_,6.815
_03953_,6.815
_04066_,6.815
_04312_,6.815
_04781_,6.815
_06082_,6.815
_06364_,6.815
_07849_,6.815
_07957_,6.815
_08448_,6.815
_00816_,6.795
_01989_,6.795
_07533_,6.795
_00775_,6.78
_02614_,6.78
_04081_,6.78
_05144_,6.78
_06505_,6.78
_07289_,6.78
_00562_,6.76
_01161_,6.76
_08053_,6.76
_01776_,6.755
_01810_,6.755
_03998_,6.755
_04440_,6.755
_04539_,6.755
_05878_,6.755
_06720_,6.755
_07050_,6.755
_01595_,6.74
_03356_,6.735
_03427_,6.73
_06193_,6.72
_07832_,6.72
_00075_,6.715
_00703_,6.715
_00952_,6.715
_03191_,6.715
_04395_,6.715
_04396_,6.715
_04505_,6.715
_04971_,6.715
_05276_,6.715
_05555_,6.715
_00353_,6.71
_00354_,6.71
_00421_,6.71
_00423_,6.71
_00502_,6.71
_00524_,6.71
_00530_,6.71
_00672_,6.695
_07128_,6.695
_00893_,6.685
_00900_,6.685
_01607_,6.68
_01702_,6.68
_03759_,6.68
_00641_,6.66
_04136_,6.66
_04593_,6.66
_05921_,6.66
_07014_,6.66
_08256_,6.66
_08338_,6.66
_01854_,6.64
_03644_,6.64
_05409_,6.64
_06355_,6.64
_07530_,6.64
_07700_,6.64
_00161_,6.635
_00180_,6.635
_03155_,6.635
_03814_,6.635
_04084_,6.635
_04309_,6.635
rv151.soc.bspi.oif.rsfr\[1\],6.635
_01167_,6.625
_01692_,6.62
_04134_,6.615
_06667_,6.615
_07416_,6.615
_01131_,6.605
_01024_,6.595
_01194_,6.595
_01391_,6.595
_01707_,6.595
_00306_,6.565
_00879_,6.56
_01256_,6.56
_01618_,6.56
_07637_,6.55
_07837_,6.55
_01063_,6.545
_00596_,6.54
_01480_,6.54
_01285_,6.52
_01311_,6.515
_02442_,6.515
_02491_,6.515
_02898_,6.515
_03553_,6.515
_04466_,6.515
_05267_,6.515
_05345_,6.515
_05451_,6.515
_06206_,6.515
_06208_,6.515
_07423_,6.515
_07572_,6.515
_07630_,6.515
_07747_,6.515
_00228_,6.505
_00930_,6.5
_02654_,6.495
_02756_,6.495
_03060_,6.495
_00234_,6.48
_00286_,6.48
_00345_,6.48
_00376_,6.48
_00501_,6.48
_00923_,6.48
_01267_,6.48
_01290_,6.48
_01548_,6.48
_01773_,6.48
_00724_,6.475
_01010_,6.475
_02166_,6.475
_02190_,6.475
_02944_,6.475
_02984_,6.475
_03025_,6.475
_04549_,6.475
_07108_,6.475
_07476_,6.475
_07682_,6.475
_07888_,6.475
_08360_,6.475
rv151.soc.core.xw_aot\[2\],6.475
_07553_,6.455
net740,6.445
net744,6.445
net757,6.445
net748,6.445
net752,6.445
_00677_,6.44
_00696_,6.44
_03342_,6.44
_05098_,6.44
_05387_,6.44
_01455_,6.42
_04079_,6.42
_07635_,6.42
_08228_,6.415
_00322_,6.4
_01623_,6.4
_03892_,6.4
_01453_,6.395
_01951_,6.395
_01976_,6.395
_02724_,6.395
_02878_,6.395
_05919_,6.395
_06110_,6.395
_06259_,6.395
_06384_,6.395
_08225_,6.395
_08326_,6.395
_08456_,6.395
_00295_,6.37
_00451_,6.37
_01869_,6.355
_02427_,6.355
_03211_,6.355
_03347_,6.355
_04037_,6.355
_04324_,6.355
_05498_,6.355
_05702_,6.355
_06072_,6.355
_06888_,6.355
_07545_,6.355
_08201_,6.355
_01237_,6.345
_01625_,6.345
_06340_,6.33
_00513_,6.325
_04925_,6.32
_05750_,6.32
_07363_,6.32
_02377_,6.3
_05701_,6.3
_07031_,6.3
_01332_,6.295
_05191_,6.295
_00959_,6.275
_02531_,6.275
_05361_,6.275
_07705_,6.275
_01826_,6.265
_01980_,6.26
_06113_,6.26
_08009_,6.26
_08078_,6.26
_08284_,6.26
_00081_,6.255
_01833_,6.255
_05381_,6.255
_05894_,6.255
_05900_,6.255
_00490_,6.25
_01767_,6.235
_00424_,6.23
_01109_,6.22
_01255_,6.22
_01454_,6.22
_01574_,6.22
_01852_,6.22
_02908_,6.2
_03623_,6.2
_07019_,6.2
_00078_,6.18
_02703_,6.18
_04499_,6.18
_05464_,6.18
rv151.soc.core.xw_aot\[9\],6.18
_05286_,6.175
_00288_,6.165
_00348_,6.165
_01278_,6.165
_01821_,6.165
_00309_,6.16
_00679_,6.16
_01165_,6.16
_01738_,6.155
_03973_,6.155
_07111_,6.155
_05017_,6.14
_07925_,6.14
_04075_,6.135
_05955_,6.135
_07412_,6.135
rv151.soc.bspi.bif.scs\[0\],6.135
_00922_,6.115
_07009_,6.115
_01123_,6.1
_01126_,6.1
_01584_,6.1
_00887_,6.08
_01195_,6.08
_01360_,6.08
_01501_,6.08
_01601_,6.08
_05973_,6.08
_00294_,6.06
_01834_,6.06
_02169_,6.055
_02473_,6.055
_02824_,6.055
_04153_,6.055
_04234_,6.055
_07688_,6.055
_07933_,6.055
_00612_,6.04
_00761_,6.04
_00793_,6.04
_00862_,6.04
_01327_,6.04
_01619_,6.04
_00160_,6.015
_00730_,6.015
_00856_,6.015
_01077_,6.015
_01761_,6.015
_02428_,6.015
_02530_,6.015
_02587_,6.015
_02616_,6.015
_06010_,6.015
_06202_,6.015
_07032_,6.015
_07564_,6.015
_07750_,6.015
_07754_,6.015
_07819_,6.015
_07931_,6.015
_08266_,6.015
rv151.soc.core.pf_pcr\[7\],6.015
_01680_,5.99
_00711_,5.98
_00718_,5.98
_00899_,5.98
_01289_,5.98
_01488_,5.98
_03957_,5.98
_05288_,5.98
_05421_,5.98
_07773_,5.98
_00704_,5.965
_00280_,5.94
_01049_,5.935
_01388_,5.935
_02219_,5.935
_02501_,5.935
_02537_,5.935
_02754_,5.935
_03433_,5.935
_03568_,5.935
_04098_,5.935
_04829_,5.935
_06940_,5.935
_06993_,5.935
_07110_,5.935
_07651_,5.935
_08218_,5.935
_00928_,5.925
_00182_,5.92
_00250_,5.9
_01647_,5.9
_00594_,5.895
_00752_,5.895
_01110_,5.895
_01163_,5.895
_01441_,5.895
_01661_,5.895
_01903_,5.895
_02362_,5.895
_02538_,5.895
_02695_,5.895
_02900_,5.895
_04487_,5.895
_04955_,5.895
_06947_,5.895
_07436_,5.895
_07548_,5.895
_08189_,5.895
_08247_,5.895
_08365_,5.895
_00067_,5.86
_04403_,5.86
_05642_,5.86
_07166_,5.86
_07767_,5.86
rv151.soc.core.pf_pcr\[5\],5.86
_03382_,5.84
_05998_,5.84
_08460_,5.84
_01206_,5.835
_01686_,5.835
_01719_,5.835
_01752_,5.835
_03044_,5.835
_04249_,5.835
_04836_,5.835
_05729_,5.835
_06118_,5.835
_06882_,5.835
_01494_,5.82
_01484_,5.815
_07686_,5.815
_00634_,5.805
_01182_,5.795
_01187_,5.795
_03354_,5.795
_03482_,5.795
_03911_,5.795
_04044_,5.795
_04798_,5.795
_05224_,5.795
_05841_,5.795
_06037_,5.795
_06047_,5.795
_01392_,5.775
_03754_,5.775
_05623_,5.77
_00633_,5.76
_00853_,5.76
_01426_,5.76
_01542_,5.76
_00207_,5.745
_00051_,5.74
_02144_,5.74
_04841_,5.74
_07596_,5.74
_00780_,5.72
_00843_,5.72
_00867_,5.72
_01107_,5.72
_03122_,5.72
_04703_,5.72
_01074_,5.715
_00528_,5.705
_01556_,5.705
_01816_,5.705
_06980_,5.705
_00829_,5.7
_00830_,5.7
_01216_,5.7
_03638_,5.7
_07245_,5.7
_04125_,5.695
_01151_,5.685
_01801_,5.68
_04758_,5.68
_06618_,5.68
_00131_,5.675
_00945_,5.675
_01023_,5.675
_01061_,5.675
_01062_,5.675
_01089_,5.675
_01193_,5.675
_01272_,5.675
_01709_,5.675
_03516_,5.675
_05707_,5.675
_01729_,5.66
_01407_,5.65
_00245_,5.645
_01171_,5.64
_01251_,5.64
_01259_,5.64
_01326_,5.64
_01379_,5.62
_05278_,5.62
_07523_,5.62
_00370_,5.605
_01039_,5.595
_06086_,5.595
_06925_,5.595
_06939_,5.595
_07260_,5.595
_07517_,5.595
_07537_,5.595
_08135_,5.595
rv151.soc.bspi.o2b.rwg\[0\]\[0\],5.595
_01102_,5.575
_01202_,5.575
_07406_,5.575
_00268_,5.56
_00287_,5.56
_00325_,5.56
_00335_,5.56
_00357_,5.56
_00465_,5.56
_00468_,5.56
_00542_,5.56
_00576_,5.56
_00681_,5.56
_00969_,5.56
_01666_,5.56
_01065_,5.555
_01198_,5.555
_01396_,5.555
_02268_,5.555
_02485_,5.555
_02514_,5.555
_02883_,5.555
_02946_,5.555
_02957_,5.555
_03040_,5.555
_03469_,5.555
_05505_,5.555
_05713_,5.555
_06379_,5.555
_06563_,5.555
_06790_,5.555
_06942_,5.555
_07415_,5.555
rv151.soc.core.pf_pcr\[6\],5.555
_01756_,5.545
_01281_,5.53
_01528_,5.53
_01624_,5.53
_01654_,5.53
_00014_,5.52
_02621_,5.52
_04375_,5.52
_05399_,5.52
_05495_,5.52
_05542_,5.52
_05752_,5.52
_06200_,5.52
_06926_,5.52
_06937_,5.52
_07362_,5.52
_07658_,5.52
rv151.soc.core.pf_pc4\[31\],5.52
_04627_,5.5
_00030_,5.475
_00598_,5.475
_00625_,5.475
_00971_,5.475
_01057_,5.475
_02172_,5.475
_02458_,5.475
_02680_,5.475
_03907_,5.475
_03922_,5.475
_04059_,5.475
_04174_,5.475
_04750_,5.475
_05247_,5.475
_05264_,5.475
_06344_,5.475
_06991_,5.475
_07325_,5.475
_07586_,5.475
_07594_,5.475
_07717_,5.475
_08236_,5.475
_00693_,5.465
_00927_,5.465
_00964_,5.465
_01335_,5.465
_01337_,5.465
_01526_,5.465
_01774_,5.465
_01855_,5.465
_00388_,5.46
_04923_,5.455
_00429_,5.45
_00813_,5.435
_01359_,5.435
_01373_,5.435
_01572_,5.435
_01932_,5.435
_02360_,5.435
_02465_,5.435
_02833_,5.435
_02982_,5.435
_03651_,5.435
_03760_,5.435
_06713_,5.435
_07373_,5.435
_07417_,5.435
_07942_,5.435
_00917_,5.4
_01204_,5.4
_03104_,5.4
_03904_,5.4
_07079_,5.4
_07316_,5.4
_07482_,5.4
_07702_,5.4
_00608_,5.38
_01815_,5.38
_02183_,5.38
_04883_,5.38
_05094_,5.38
_08254_,5.38
_01180_,5.375
_04306_,5.375
_05322_,5.375
_05731_,5.375
_06121_,5.375
_00382_,5.365
_00582_,5.355
_01052_,5.355
_06785_,5.355
_06332_,5.35
_00864_,5.345
_01721_,5.34
_02726_,5.34
_03654_,5.34
_05612_,5.34
_04144_,5.335
_04689_,5.335
_04729_,5.335
_05310_,5.335
_05960_,5.335
_00264_,5.315
_00271_,5.315
_00387_,5.315
_00494_,5.315
_00753_,5.305
_00953_,5.305
_01581_,5.305
_00918_,5.3
_01225_,5.3
_00462_,5.285
_02519_,5.28
_02891_,5.28
_04193_,5.28
_04614_,5.28
_07496_,5.28
_07543_,5.28
_07561_,5.28
_01230_,5.26
_01358_,5.26
_01728_,5.26
_01858_,5.26
_05748_,5.26
_00954_,5.255
_04953_,5.255
_00914_,5.245
_00998_,5.245
_01653_,5.245
_01727_,5.245
_01734_,5.245
_01028_,5.24
_01849_,5.225
_00253_,5.22
_06178_,5.22
_01221_,5.215
_03367_,5.215
_04885_,5.215
rv151.soc.bspi.o2b.wrg\[0\]\[1\],5.215
_00093_,5.205
_00139_,5.19
_00741_,5.19
_01301_,5.19
_01789_,5.19
_02106_,5.19
_02266_,5.19
_02685_,5.19
_02869_,5.19
_04855_,5.19
_04972_,5.19
_06179_,5.19
_06397_,5.19
_07357_,5.19
rv151.soc.core.pf_pcr\[20\],5.19
_00626_,5.18
_00629_,5.18
_00647_,5.18
_00821_,5.18
_00875_,5.18
_01002_,5.18
_01156_,5.18
_01172_,5.18
_01261_,5.18
_01479_,5.18
_01481_,5.18
_01616_,5.18
_01760_,5.18
_01813_,5.18
_01818_,5.18
_01723_,5.16
_00459_,5.145
_00283_,5.14
_00493_,5.14
_00537_,5.14
_05298_,5.14
_01136_,5.135
_01944_,5.135
_02240_,5.135
_02344_,5.135
_02917_,5.135
_02935_,5.135
_02961_,5.135
_02991_,5.135
_03042_,5.135
_04404_,5.135
_05346_,5.135
_05624_,5.135
_05766_,5.135
_05904_,5.135
_06945_,5.135
_07035_,5.135
_07539_,5.135
_07582_,5.135
_08277_,5.135
_08328_,5.135
rv151.soc.core.alu.alu_ot\[30\],5.135
_03910_,5.13
_07725_,5.13
_01350_,5.1
_01510_,5.1
_01744_,5.1
_00136_,5.095
_00179_,5.095
_00579_,5.095
_01200_,5.095
_01425_,5.095
_01635_,5.095
_01865_,5.095
_02016_,5.095
_02155_,5.095
_02234_,5.095
_02791_,5.095
_02996_,5.095
_03419_,5.095
_03867_,5.095
_03978_,5.095
_04401_,5.095
_04544_,5.095
_06050_,5.095
_07526_,5.095
_07696_,5.095
_08167_,5.095
_08407_,5.095
rv151.soc.core.xw_aot\[7\],5.095
_00488_,5.07
_05922_,5.07
_00073_,5.06
_00849_,5.06
_01523_,5.06
_01645_,5.06
_01838_,5.06
_03163_,5.06
_04333_,5.06
_04674_,5.06
_05499_,5.06
_06645_,5.06
_07661_,5.06
_07818_,5.06
_01314_,5.055
_01133_,5.04
_04967_,5.04
_05389_,5.04
_07657_,5.04
_05572_,5.02
_01967_,5.015
_02157_,5.015
_02321_,5.015
_02339_,5.015
_02464_,5.015
_03030_,5.015
_03149_,5.015
_03458_,5.015
_03640_,5.015
_05332_,5.015
_05829_,5.015
_05864_,5.015
_07718_,5.015
_08368_,5.015
_01310_,5
_00460_,4.99
_00464_,4.975
_00472_,4.975
_05898_,4.95
_00184_,4.94
_01027_,4.94
_01031_,4.94
_01034_,4.94
_01788_,4.94
_04711_,4.94
_05289_,4.94
_05929_,4.94
_05931_,4.94
_07497_,4.94
_07639_,4.94
_07652_,4.94
_01991_,4.92
_02678_,4.92
_02888_,4.92
_06946_,4.92
_02611_,4.915
_03648_,4.915
_04573_,4.915
_05283_,4.915
_05523_,4.915
_05590_,4.915
_05801_,4.915
_05912_,4.915
_07503_,4.915
_05939_,4.905
_00446_,4.9
_02355_,4.895
_00691_,4.885
_02324_,4.875
_03186_,4.875
_04177_,4.875
_04220_,4.875
_04713_,4.875
_05382_,4.875
_06748_,4.875
_01754_,4.85
_03891_,4.85
_03925_,4.85
_04224_,4.85
_04578_,4.85
_04735_,4.85
_04830_,4.85
_06133_,4.85
_07490_,4.85
_08264_,4.85
_00883_,4.84
_00985_,4.84
_01620_,4.84
_01029_,4.82
_01513_,4.82
_02093_,4.82
_02532_,4.82
_03035_,4.82
_03053_,4.82
_03587_,4.82
_03793_,4.82
_04083_,4.82
_04263_,4.82
_04968_,4.82
_05693_,4.82
_06968_,4.82
_07571_,4.82
_07870_,4.82
_08385_,4.82
_00227_,4.8
_00897_,4.8
_07513_,4.8
_01399_,4.795
_01401_,4.795
_04868_,4.795
_05410_,4.795
_05510_,4.795
_07094_,4.795
_00606_,4.785
_00687_,4.785
_00728_,4.785
_00746_,4.785
_00863_,4.785
_00865_,4.785
_00881_,4.785
_00975_,4.785
_00986_,4.785
_01124_,4.785
_01176_,4.785
_01222_,4.785
_01223_,4.785
_01229_,4.785
_01257_,4.785
_01282_,4.785
_01336_,4.785
_01353_,4.785
_01428_,4.785
_01465_,4.785
_01489_,4.785
_01527_,4.785
_01570_,4.785
_01585_,4.785
_01588_,4.785
_01636_,4.785
_01667_,4.785
_01684_,4.785
_01718_,4.785
_00244_,4.78
_06368_,4.77
_01157_,4.755
_01386_,4.755
_01693_,4.755
_01775_,4.755
_06100_,4.755
_01287_,4.72
_00585_,4.7
_01111_,4.7
_01177_,4.7
_01669_,4.7
_00220_,4.68
_00285_,4.68
_00347_,4.68
_00386_,4.68
_01070_,4.675
_01152_,4.675
_01884_,4.675
_02417_,4.675
_02486_,4.675
_02504_,4.675
_02729_,4.675
_02798_,4.675
_02927_,4.675
_02952_,4.675
_02967_,4.675
_03329_,4.675
_03859_,4.675
_03951_,4.675
_04178_,4.675
_04626_,4.675
_06032_,4.675
_07947_,4.675
_08193_,4.675
_07148_,4.66
_07141_,4.655
_01000_,4.64
_01851_,4.64
_00229_,4.635
_00284_,4.635
_00394_,4.635
_00456_,4.635
_05011_,4.63
_00926_,4.6
_01420_,4.6
_01787_,4.6
_01819_,4.6
_05565_,4.6
_06028_,4.6
_06798_,4.6
_07411_,4.6
_00212_,4.58
_05586_,4.58
_05330_,4.57
_04577_,4.56
_00174_,4.555
_00654_,4.555
_02150_,4.555
_02265_,4.555
_02842_,4.555
_03017_,4.555
_03377_,4.555
_04719_,4.555
_05062_,4.555
_06778_,4.555
_06874_,4.555
_07516_,4.555
_07715_,4.555
_08203_,4.555
_08213_,4.555
_06142_,4.545
_00197_,4.54
_00235_,4.54
_00433_,4.54
_00487_,4.54
_00150_,4.51
_01875_,4.51
_06131_,4.51
_00637_,4.48
_01338_,4.48
_02620_,4.48
_04734_,4.48
_05607_,4.48
_05684_,4.48
_05923_,4.48
_06036_,4.48
_00337_,4.46
_00478_,4.46
_02050_,4.46
_02353_,4.46
_02492_,4.46
_05730_,4.455
_05762_,4.455
_05887_,4.455
_05968_,4.455
_07361_,4.455
_08088_,4.455
_01060_,4.435
_05703_,4.415
_07006_,4.415
_07669_,4.415
_00257_,4.39
_01231_,4.38
_01377_,4.38
_01842_,4.38
_00198_,4.365
_00225_,4.365
_00402_,4.365
_00755_,4.36
_02008_,4.36
_02804_,4.36
_02894_,4.36
_03835_,4.36
_04308_,4.36
_05397_,4.36
_07562_,4.36
_08168_,4.36
_01263_,4.355
_02827_,4.34
_03449_,4.34
_01309_,4.335
_04374_,4.335
_00655_,4.315
_08293_,4.315
_03192_,4.31
_00201_,4.295
_00232_,4.295
_00252_,4.295
_00265_,4.295
_00276_,4.295
_00355_,4.295
_00364_,4.295
_00436_,4.295
_00437_,4.295
_00463_,4.295
_00484_,4.295
_00941_,4.28
_00427_,4.265
_00983_,4.26
_01226_,4.26
_01589_,4.26
_00420_,4.245
_07213_,4.245
_00085_,4.24
_00595_,4.24
_00604_,4.24
_01098_,4.24
_01486_,4.24
_01503_,4.24
_01516_,4.24
_04497_,4.24
_07822_,4.24
_00385_,4.22
_00049_,4.215
_00058_,4.215
_00159_,4.215
_01706_,4.215
_01990_,4.215
_02019_,4.215
_02919_,4.215
_03278_,4.215
_03323_,4.215
_04039_,4.215
_04596_,4.215
_05338_,4.215
_05686_,4.215
_07158_,4.215
_07585_,4.215
_07734_,4.215
_08306_,4.215
rv151.soc.bspi.b2o.rwg\[1\]\[0\],4.215
_07093_,4.205
_07973_,4.195
_00666_,4.18
_00846_,4.18
_00848_,4.18
_00898_,4.18
_01323_,4.18
_01829_,4.18
_08221_,4.17
_00667_,4.165
_00615_,4.14
_00874_,4.14
_01228_,4.14
_01438_,4.14
_01445_,4.14
_01537_,4.14
_03373_,4.14
_03444_,4.14
_03941_,4.14
_04007_,4.14
_04962_,4.14
_05357_,4.14
_05371_,4.14
_05538_,4.14
_07419_,4.14
_07506_,4.14
_00346_,4.12
_01088_,4.12
_00391_,4.1
_05372_,4.1
_01041_,4.095
_02026_,4.095
_02177_,4.095
_02651_,4.095
_02920_,4.095
_02930_,4.095
_04382_,4.095
_04756_,4.095
_05019_,4.095
_05728_,4.095
_06789_,4.095
_07301_,4.095
_07667_,4.095
_07829_,4.095
_08375_,4.095
_08429_,4.095
_00214_,4.07
_00405_,4.07
_01143_,4.02
_01628_,4.02
_02604_,4.02
_03571_,4.02
_06490_,4.02
_06963_,4.02
_03989_,3.995
_04706_,3.995
_05034_,3.995
_05660_,3.995
_06107_,3.995
_00224_,3.98
_05020_,3.98
_01283_,3.975
_04184_,3.975
_06589_,3.975
_07420_,3.975
_00661_,3.965
_05041_,3.955
_00298_,3.95
_00069_,3.92
_00680_,3.92
_00765_,3.92
_01220_,3.92
_01333_,3.92
_01487_,3.92
_01499_,3.92
_01508_,3.92
_01606_,3.92
_01777_,3.92
_02308_,3.9
_02387_,3.9
_07558_,3.9
_07593_,3.9
_07948_,3.9
_02797_,3.88
_08185_,3.88
_01398_,3.875
_01655_,3.875
_01660_,3.875
_01732_,3.875
_05490_,3.875
_05628_,3.875
_07638_,3.875
_08055_,3.875
_01054_,3.855
_03093_,3.855
_07835_,3.83
_01837_,3.82
_07629_,3.815
_00341_,3.805
_00558_,3.805
_00599_,3.78
_00614_,3.78
_00889_,3.78
_01347_,3.78
_00219_,3.76
_00491_,3.76
_01046_,3.755
_01897_,3.755
_01907_,3.755
_02454_,3.755
_02753_,3.755
_02759_,3.755
_02942_,3.755
_04536_,3.755
_05446_,3.755
_05608_,3.755
_05893_,3.755
_06479_,3.755
_07018_,3.755
_07242_,3.755
_08215_,3.755
_08278_,3.755
_04481_,3.735
_04683_,3.735
_07790_,3.735
_00688_,3.72
_01224_,3.72
_01518_,3.72
_01820_,3.72
_01294_,3.705
_00096_,3.68
_00662_,3.68
_00665_,3.68
_00778_,3.68
_00980_,3.68
_00989_,3.68
_01378_,3.68
_01725_,3.68
_01872_,3.68
_04591_,3.68
_04990_,3.68
_05043_,3.68
_05312_,3.68
_05647_,3.68
_05809_,3.68
_05849_,3.68
_06040_,3.68
_06223_,3.68
_06714_,3.68
_07441_,3.68
_08194_,3.68
rv151.soc.core.pf_pc4\[30\],3.68
_00262_,3.66
_07653_,3.66
_00948_,3.635
_01339_,3.635
_02523_,3.635
_02716_,3.635
_02840_,3.635
_02896_,3.635
_03033_,3.635
_03140_,3.635
_03324_,3.635
_03572_,3.635
_03719_,3.635
_03739_,3.635
_04397_,3.635
_04456_,3.635
_04485_,3.635
_04639_,3.635
_05058_,3.635
_05284_,3.635
_05722_,3.635
_06242_,3.635
_06816_,3.635
_07396_,3.635
_07720_,3.635
_08469_,3.635
_00292_,3.61
_01861_,3.585
_00824_,3.56
_01532_,3.56
_01713_,3.56
_01743_,3.56
_01864_,3.56
_01870_,3.56
_04226_,3.56
_04493_,3.56
_06380_,3.56
_08224_,3.56
_08286_,3.56
_02466_,3.54
_06869_,3.54
_02489_,3.535
_03784_,3.535
_03846_,3.535
_04450_,3.535
_04839_,3.535
_05454_,3.535
_07306_,3.535
_07760_,3.535
_00819_,3.515
_01068_,3.515
_01462_,3.515
_05765_,3.515
_01390_,3.51
_00158_,3.49
_00620_,3.46
_00734_,3.46
_00911_,3.46
_00972_,3.46
_01422_,3.46
_01473_,3.46
_01626_,3.46
_01755_,3.46
_00302_,3.445
_00498_,3.445
_01765_,3.44
_01933_,3.44
_02039_,3.44
_02063_,3.44
_02383_,3.44
_02418_,3.44
_02546_,3.44
_02921_,3.44
_03018_,3.44
_07293_,3.44
_07680_,3.44
_07872_,3.44
_00331_,3.42
_01094_,3.415
_01320_,3.415
_01569_,3.415
_05131_,3.415
_05742_,3.415
_06897_,3.415
_01288_,3.395
_01587_,3.395
_05090_,3.395
_05694_,3.395
_06376_,3.395
_01814_,3.36
_00210_,3.345
_00221_,3.345
_00233_,3.345
_00255_,3.345
_00519_,3.345
_01127_,3.34
_00847_,3.32
_01553_,3.32
_01736_,3.32
_05564_,3.32
_06056_,3.32
_00500_,3.3
_01071_,3.3
_00140_,3.295
_01056_,3.295
_01064_,3.295
_01995_,3.295
_02547_,3.295
_03024_,3.295
_03551_,3.295
_03641_,3.295
_03671_,3.295
_04915_,3.295
_05172_,3.295
_05181_,3.295
_06494_,3.295
_07288_,3.295
_07302_,3.295
_07438_,3.295
_07577_,3.295
_07591_,3.295
_07915_,3.295
_07989_,3.295
_08442_,3.295
_00230_,3.275
_00936_,3.26
_01108_,3.26
_01750_,3.26
_01812_,3.26
_01817_,3.26
_00218_,3.23
_07519_,3.22
_00431_,3.2
_01026_,3.2
_01977_,3.195
_02455_,3.195
_02963_,3.195
_00241_,3.18
_00649_,3.175
_00877_,3.175
_00904_,3.175
_01103_,3.175
_01274_,3.175
_01439_,3.175
_01502_,3.175
_01958_,3.175
_02189_,3.175
_02307_,3.175
_02848_,3.175
_02881_,3.175
_03200_,3.175
_03752_,3.175
_03765_,3.175
_04958_,3.175
_06622_,3.175
_07078_,3.175
_07410_,3.175
_07563_,3.175
_07929_,3.175
_08092_,3.175
_08171_,3.175
_08251_,3.175
_00379_,3.13
_07520_,3.11
_00785_,3.1
_01030_,3.1
_01080_,3.1
_04024_,3.1
_04630_,3.1
_07383_,3.1
_07528_,3.1
_04541_,3.08
_00968_,3.075
_00999_,3.075
_01446_,3.075
_01840_,3.075
_04432_,3.075
_03761_,3.065
_01571_,3.055
_01768_,3.055
_03885_,3.055
_04831_,3.055
rv151.soc.core.pf_pc4\[11\],3.055
_00976_,3
_01178_,3
_01277_,3
_01364_,3
_01418_,3
_01419_,3
_01613_,3
_01683_,3
_00215_,2.985
_00260_,2.985
_01559_,2.98
_01876_,2.98
_01953_,2.98
_01954_,2.98
_01973_,2.98
_01987_,2.98
_02104_,2.98
_02276_,2.98
_02278_,2.98
_02288_,2.98
_02388_,2.98
_02397_,2.98
_02436_,2.98
_02522_,2.98
_02679_,2.98
_02732_,2.98
_02766_,2.98
_02776_,2.98
_02847_,2.98
_02914_,2.98
_02931_,2.98
_03049_,2.98
_05249_,2.98
_06938_,2.98
_07211_,2.98
_07320_,2.98
_07331_,2.98
_07511_,2.98
_08133_,2.98
_08139_,2.98
_08172_,2.98
_08279_,2.98
_08320_,2.98
_08331_,2.98
_08374_,2.98
_08376_,2.98
_00406_,2.96
_00489_,2.96
_04801_,2.96
_06123_,2.96
_07852_,2.96
_00850_,2.955
_01038_,2.955
_01044_,2.955
_01696_,2.955
_04820_,2.955
_07404_,2.955
_00476_,2.935
_06128_,2.935
_00312_,2.885
_03112_,2.86
_00303_,2.84
_00314_,2.84
_00336_,2.84
_00392_,2.84
_00395_,2.84
_00404_,2.84
_00527_,2.84
_00565_,2.84
_00943_,2.835
_01047_,2.835
_01076_,2.835
_01170_,2.835
_01468_,2.835
_01579_,2.835
_01590_,2.835
_02002_,2.835
_02264_,2.835
_02453_,2.835
_02590_,2.835
_02886_,2.835
_02933_,2.835
_02943_,2.835
_04482_,2.835
_04675_,2.835
_04799_,2.835
_05393_,2.835
_05856_,2.835
_05896_,2.835
_06414_,2.835
_07029_,2.835
_07083_,2.835
_07196_,2.835
_07273_,2.835
_07589_,2.835
_07712_,2.835
_08137_,2.835
net980,2.835
_00135_,2.81
_00809_,2.81
_01066_,2.81
_01394_,2.81
_01685_,2.81
_01714_,2.81
_03495_,2.805
_00786_,2.8
_01006_,2.785
_05040_,2.76
_05185_,2.76
_08202_,2.76
_08210_,2.76
_00196_,2.74
_00330_,2.74
_00351_,2.74
_00754_,2.735
_00951_,2.735
_01823_,2.735
_05320_,2.73
_00074_,2.715
_00597_,2.715
_00699_,2.715
_00723_,2.715
_00790_,2.715
_00811_,2.715
_00814_,2.715
_00854_,2.715
_00970_,2.715
_01376_,2.715
_01421_,2.715
_01440_,2.715
_01700_,2.715
_01847_,2.715
_01863_,2.715
_01939_,2.715
_02380_,2.715
_02389_,2.715
_02569_,2.715
_03565_,2.715
_04449_,2.715
_05379_,2.715
_05844_,2.715
_06139_,2.715
_06239_,2.715
_07144_,2.715
_07209_,2.715
_07235_,2.715
_07578_,2.715
_07684_,2.715
_08191_,2.715
rv151.soc.core.xw_pc4\[13\],2.715
_00360_,2.67
_00453_,2.645
