net,length_um
soc.dmem_dout0\[0\]\[16\],192.53
_03343_,192.47
soc.dmem_dout0\[0\]\[7\],192.07
soc.bios_dout0\[0\]\[28\],191.98
soc.imem_dout1\[0\]\[13\],191.94
_03648_,191.86
soc.bdto\[21\],191.79
soc.dmem_dout0\[0\]\[18\],191.65
soc.imem_dout1\[0\]\[31\],191.59
_03600_,191.22
soc.dmem_dout0\[0\]\[11\],191.15
soc.imem_dout1\[0\]\[6\],191.15
soc.dmem_dout0\[0\]\[30\],190.93
soc.imem_dout1\[0\]\[0\],190.76
soc.dmem_dout0\[0\]\[10\],190.57
_06439_,190.52
_07231_,190.42
soc.bios_dout0\[0\]\[29\],190.31
soc.dmem_dout0\[0\]\[12\],190.23
soc.dmem_dout0\[0\]\[13\],190.15
_04090_,189.45
net68,189.44
soc.imem_dout1\[0\]\[11\],189.29
soc.imem_dout1\[0\]\[21\],188.84
_03394_,188.67
soc.dmem_dout0\[0\]\[15\],188.39
_03283_,188.28
soc.bios_dout1\[0\]\[20\],188.03
soc.dmem_dout0\[0\]\[29\],187.92
_07115_,187.84
net93,187.82
soc.dmem_dout0\[0\]\[6\],187.39
soc.dmem_dout0\[0\]\[9\],187.39
_08244_,187.38
_06297_,187.26
soc.dmem_dout0\[0\]\[27\],187
soc.dmem_dout0\[0\]\[19\],186.96
soc.imem_dout1\[0\]\[1\],186.94
soc.uart.baud_edge\[14\],186.93
soc.core.alu.alu_ot\[0\],186.91
_04354_,186.73
soc.imem_dout1\[0\]\[12\],186.58
soc.imem_dout1\[0\]\[15\],186.58
_03267_,186.5
_05969_,186.3
soc.bios_dout1\[0\]\[21\],186.05
soc.dmem_dout0\[0\]\[21\],185.45
soc.imem_dout1\[0\]\[14\],185.38
soc.bdto\[17\],185.1
soc.bios_dout0\[0\]\[11\],184.84
_05118_,184.8
_08269_,184.45
_02861_,184.41
_03554_,184.28
soc.bios_dout0\[1\]\[11\],183.95
soc.bios_dout1\[0\]\[1\],183.49
soc.bios_dout1\[1\]\[20\],182.67
net28,182.32
_03205_,181.655
_08252_,181.1
soc.bdto\[24\],181.1
soc.bios_dout1\[0\]\[3\],180.65
_03174_,180.525
soc.bios_dout1\[1\]\[1\],179.98
_06253_,179.58
soc.bdto\[26\],179.12
_05944_,178.83
soc.uart.baud_edge\[10\],178.715
net100,178.67
_03142_,178.64
soc.bios_dout1\[1\]\[2\],178.61
soc.imem_doutb\[25\],178.24
_06829_,178.16
net74,178.01
_06249_,177.86
soc.bios_dout0\[0\]\[10\],177.76
soc.bdto\[30\],177.62
_06398_,177.2
soc.bios_dout1\[1\]\[21\],177.1
_05779_,177.05
_04653_,175.9
soc.bdto\[27\],175.83
_03140_,175.52
_03164_,175.16
_03143_,175.06
_03551_,174.82
soc.bdto\[5\],174.66
net83,174.56
_02517_,174.54
_05199_,174.48
net317,174.22
_03951_,174.05
_08275_,173.98
_03565_,173.495
_06507_,172.9
_06248_,172.7
net126,172.52
_04043_,171.88
soc.imem_dout1\[1\]\[2\],171.43
soc.bdto\[25\],171.07
soc.uart.baud_edge\[13\],170.57
_06319_,169.64
soc.core.alu.alu_ot\[31\],169.6
net361,169.44
_03349_,169.39
_07433_,169.32
net339,168.98
soc.imem_dout1\[1\]\[3\],168.61
soc.imem_doutb\[26\],168.4
_03342_,168.21
soc.imem_dout1\[1\]\[7\],168.01
soc.bdto\[29\],168
soc.imem_dout1\[1\]\[22\],168
_07349_,167.9
_06987_,167.885
soc.imem_dout1\[1\]\[8\],167.61
soc.imem_dout1\[1\]\[0\],167.49
soc.bios_dout1\[0\]\[24\],167.43
_06325_,167.16
soc.bdto\[7\],166.9
_03051_,166.86
soc.bios_dout0\[1\]\[9\],166.31
soc.bios_dout0\[1\]\[27\],166.28
soc.bios_dout0\[0\]\[30\],165.81
soc.imem_dout1\[1\]\[9\],165.81
_06247_,165.78
_06529_,165.62
soc.imem_dout1\[1\]\[18\],165.57
soc.imem_dout1\[1\]\[4\],165.435
soc.imem_dout1\[1\]\[11\],165.3
soc.imem_dout1\[1\]\[6\],165.29
soc.imem_dout1\[1\]\[15\],165.26
soc.imem_dout1\[1\]\[5\],165.26
soc.imem_dout1\[1\]\[13\],165.18
soc.imem_dout1\[1\]\[14\],164.98
soc.imem_dout1\[1\]\[1\],164.92
soc.imem_dout1\[1\]\[12\],164.9
soc.bios_dout0\[0\]\[31\],164.72
soc.bios_dout0\[0\]\[12\],164.69
_03339_,164.58
soc.bios_dout1\[0\]\[22\],164.56
_04651_,164.4
clknet_leaf_51_soc.bspi.b2o.wck,164.38
net309,164.2
_06975_,163.7
_04997_,163.5
_00421_,163.47
soc.imem_dout1\[1\]\[16\],163.34
_03139_,163.335
soc.imem_dout1\[1\]\[17\],163.32
soc.bios_dout1\[1\]\[18\],163.3
soc.imem_dout1\[1\]\[10\],163.16
_03353_,162.92
soc.bios_dout1\[0\]\[4\],162.16
_03550_,161.58
_06241_,161.33
soc.imem_dout1\[1\]\[25\],161.27
_08225_,161.26
soc.imem_dout1\[1\]\[26\],161.23
_06968_,160.9
soc.bios_dout1\[0\]\[5\],160.88
soc.imem_dout1\[1\]\[19\],160.85
soc.core.exr_wen,160.75
soc.bios_dout1\[1\]\[15\],160.72
_08286_,160.7
soc.bdto\[31\],160.62
soc.imem_dout1\[1\]\[28\],160.57
clknet_leaf_176_soc.bspi.b2o.wck,160.5
_03183_,160.37
_06242_,160.24
_06010_,160.22
_01930_,160.2
soc.imem_dout1\[1\]\[27\],160.18
_06087_,160.05
soc.bios_dout0\[1\]\[26\],160.02
soc.core.exr_wad\[1\],159.93
_07093_,159.86
soc.imem_dout1\[1\]\[21\],159.85
soc.bios_dout1\[1\]\[19\],159.71
_04562_,159.67
_04150_,159.45
soc.imem_dout1\[1\]\[20\],159.07
net103,158.95
net311,158.8
soc.bdto\[4\],158.76
_07338_,158.64
_03599_,158.46
net351,158.42
net337,158.18
soc.bdto\[14\],158.165
soc.bdto\[3\],158
_04999_,157.86
_03189_,157.76
soc.uart.baud_edge\[9\],157.435
soc.imem_dout1\[1\]\[31\],157.31
net347,157.04
soc.bdto\[2\],156.96
_03141_,156.94
_06318_,156.77
_03552_,156.55
_00171_,156.34
_07859_,156.06
_06623_,155.38
soc.imem_dout1\[1\]\[29\],155.33
net313,155.2
_08280_,155.14
net307,155.06
_06250_,154.9
soc.bios_dout0\[0\]\[16\],154.81
soc.imem_doutb\[27\],154.675
net319,154.6
_07214_,154.56
soc.imem_dout1\[1\]\[23\],154.45
soc.bdto\[15\],154.345
soc.bios_dout1\[1\]\[17\],154.31
net343,154.28
net299,154.14
net305,154.14
net323,154.14
net357,153.82
_06315_,153.66
_08302_,153.395
soc.bios_dout1\[0\]\[6\],153.38
soc.imem_dout1\[1\]\[24\],153.37
net315,153.36
net335,153.36
net341,153.36
net345,153.36
net353,153.36
net327,153.3
soc.imem_dout1\[1\]\[30\],153.01
_06290_,152.99
net301,152.9
net303,152.9
net349,152.9
_03846_,152.66
soc.bdto\[28\],152.6
_01894_,152.55
net355,152.44
net359,152.44
soc.bios_dout1\[1\]\[0\],152.34
soc.uart.baud_edge\[8\],152.05
_06509_,151.72
net329,151.46
_08292_,151.16
soc.core.exr_wad\[2\],151.11
soc.bdto\[8\],151.06
soc.core.alu.alu_ot\[16\],150.68
_08284_,150.54
_06395_,150.49
soc.core.exr_wad\[3\],150.3
net333,150.3
soc.bios_dout1\[1\]\[16\],150.23
net321,149.96
net331,149.96
_08192_,149.915
_02263_,149.5
_02591_,149.18
net325,149.16
_06256_,149.04
soc.core.ctl.ctl_ins\[10\],148.6
soc.bios_dout0\[1\]\[6\],148.59
soc.bdto\[9\],148.555
soc.bios_dout0\[1\]\[25\],148.43
net606,148.42
_07404_,148.18
_06999_,148.12
_08240_,148.12
soc.bios_dout0\[0\]\[15\],148.08
_02859_,147.98
_06232_,147.91
soc.bdto\[10\],147.875
soc.bdto\[12\],147.685
_06938_,147.355
_04955_,147.28
_07361_,147.255
_06964_,147.21
_02480_,147.06
_08175_,147
soc.bdto\[0\],146.58
soc.bdto\[6\],146.28
soc.bios_dout0\[1\]\[8\],145.93
clknet_leaf_183_soc.bspi.b2o.wck,145.81
_04824_,145.71
_03241_,145.58
_03296_,145.41
_06585_,145.38
_08288_,145.375
soc.core.ctl.ctl_ins\[7\],145.32
_04504_,145.1
soc.bios_dout1\[1\]\[31\],145.05
_06303_,144.98
_06269_,144.91
_08236_,144.87
net595,144.74
_02700_,144.58
_08190_,144.14
_02971_,144.12
soc.core.exr_wad\[0\],143.86
clknet_leaf_177_soc.bspi.b2o.wck,143.73
_08259_,143.58
_08267_,143.48
_06284_,143.42
_08153_,143.32
_06266_,143.27
_08261_,142.58
_02701_,141.58
_02443_,141.49
_06686_,140.57
soc.bdto\[11\],140.115
_08027_,139.98
_06390_,139.875
net86,139.86
_02270_,139.76
soc.core.xw_aot\[0\],139.62
_06608_,139.5
_05320_,139.36
_03484_,138.89
_03745_,138.88
_02973_,138.81
_04632_,138.5
clknet_leaf_98_soc.bspi.b2o.wck,138.42
_06714_,137.73
_06309_,137.7
_04041_,137.595
_08294_,137.58
_03255_,137.555
_03334_,137.3
soc.bdto\[13\],136.985
_02112_,136.84
_07371_,136.8
_06386_,136.76
_08183_,136.62
_08198_,136.56
clknet_leaf_58_soc.bspi.b2o.wck,136.34
_02148_,136.1
_07000_,135.775
_06636_,135.705
_07074_,135.7
_05080_,135.65
_02169_,135.34
_07136_,135.15
soc.core.md_we\[1\],135.11
_08215_,134.67
_08246_,134.48
_02115_,134.36
_08278_,134.34
soc.bios_dout0\[1\]\[5\],134.34
_03949_,134.32
soc.bios_dout0\[0\]\[13\],134.32
soc.core.alu.alu_ot\[30\],133.88
clknet_leaf_164_soc.bspi.b2o.wck,133.88
net626,133.86
clknet_leaf_65_soc.bspi.b2o.wck,133.68
_07091_,133.49
net65,133.46
_02271_,133.42
clknet_leaf_157_soc.bspi.b2o.wck,133.32
_07510_,133.3
_08200_,133.28
_07415_,132.94
_06124_,132.8
_06262_,132.7
_05322_,132.32
_03496_,132.3
_05740_,132.12
_08000_,131.7
_01878_,131.595
soc.imem_doutb\[28\],131.52
soc.bios_dout0\[0\]\[18\],131.42
_04272_,130.98
_02786_,130.66
_02860_,130.5
_08257_,130.48
clknet_leaf_162_soc.bspi.b2o.wck,130.48
clknet_leaf_136_soc.bspi.b2o.wck,130.44
_06227_,130.22
_06273_,130.22
clknet_leaf_109_soc.bspi.b2o.wck,130.22
_03739_,130.2
_08165_,130.06
_07019_,129.765
_06287_,129.76
_08229_,129.74
_08265_,129.62
_06647_,129.43
_08038_,129.36
clknet_2_3__leaf_io_sck,129.36
soc.imem_doutb\[29\],129.2
_06755_,128.91
_03356_,128.9
soc.bios_dout1\[1\]\[14\],128.77
_08177_,128.36
_02822_,128.28
_08167_,128.18
_02264_,127.93
soc.bios_dout0\[1\]\[4\],127.85
soc.bios_dout1\[0\]\[23\],127.84
_07135_,127.82
soc.bios_dout0\[0\]\[17\],127.69
soc.bios_dout0\[1\]\[7\],127.61
net70,127.57
_03644_,127.16
_08186_,126.94
clknet_leaf_97_soc.bspi.b2o.wck,126.66
_02737_,126.6
_08179_,126.54
_08254_,126.54
clknet_leaf_152_soc.bspi.b2o.wck,126.29
net113,125.98
soc.core.ctl.ctl_ins\[8\],125.64
_06369_,125.6
soc.bdto\[1\],125.52
soc.core.alu.alu_ot\[27\],125.19
_02970_,125.16
_06244_,125.08
_08043_,125.08
_07526_,125.02
_08250_,124.8
_07070_,124.78
_02154_,124.72
_07413_,124.56
_03347_,124.55
_07394_,124.42
clknet_leaf_88_soc.bspi.b2o.wck,124.415
soc.core.alu.alu_ot\[17\],124.28
_06329_,124.27
soc.uart.baud_edge\[11\],124.185
clknet_2_2__leaf_io_sck,124.12
_04688_,124.06
soc.core.alu.alu_ot\[20\],123.88
_02125_,123.5
soc.core.mi_ad\[31\],123.45
_08204_,123.4
_02372_,123.38
soc.bios_dout1\[1\]\[13\],123.34
_02348_,123.26
_07084_,123.24
_08296_,123.23
clknet_leaf_171_soc.bspi.b2o.wck,122.98
_07189_,122.88
soc.core.md_we\[3\],122.77
_04655_,122.76
_06246_,122.64
_07834_,122.36
soc.core.alu.alu_ot\[19\],122.26
_07362_,122.2
_06967_,122.18
soc.uart.baud_edge\[6\],122.14
clknet_leaf_57_soc.bspi.b2o.wck,121.96
soc.uart.baud_edge\[12\],121.84
_06267_,121.42
clknet_leaf_189_soc.bspi.b2o.wck,121.28
net95,121.1
_07336_,120.82
_03162_,120.69
clknet_leaf_114_soc.bspi.b2o.wck,120.68
soc.core.alu.alu_ot\[22\],120.66
_02123_,120.64
net175,120.3
_04044_,120.26
clknet_leaf_38_soc.bspi.b2o.wck,120.24
_06504_,120.22
_06367_,119.89
_08282_,119.86
_08298_,119.82
_02131_,119.57
_05542_,119.57
_08223_,119.4
clknet_leaf_48_soc.bspi.b2o.wck,119
_07367_,118.995
_02117_,118.76
_02738_,118.54
_03335_,118.47
_06556_,118.38
soc.bios_dout0\[0\]\[19\],118.34
_06389_,118.17
_03607_,117.76
_07230_,117.57
net91,117.54
_03844_,117.48
_07080_,117.4
_03322_,117.365
_02086_,117.18
_08181_,117.08
clknet_leaf_89_soc.bspi.b2o.wck,117.04
soc.bios_addrb\[9\],116.96
_03155_,116.92
_04782_,116.91
_07391_,116.7
_03257_,116.46
_04358_,116.42
_08158_,116.4
_06624_,116.2
_02406_,116
_07912_,115.88
_02150_,115.78
_08290_,115.78
net140,115.63
clknet_leaf_120_soc.bspi.b2o.wck,115.48
_08202_,115.42
soc.uart.baud_edge\[15\],115.385
_06307_,115.34
soc.imem_doutb\[31\],115.32
net594,115.32
_06306_,115.3
_03338_,115.175
soc.bios_dout0\[0\]\[14\],115.1
_08207_,115.06
_03185_,115.02
soc.uart.baud_edge\[7\],115.02
_07989_,114.94
_02127_,114.71
_06588_,114.7
soc.bios_dout1\[0\]\[26\],114.47
net588,114.36
clknet_2_1__leaf_io_sck,114.24
_02085_,114.18
soc.core.alu.alu_ot\[21\],114.1
_05201_,114.06
_07806_,114.04
_06304_,113.86
_02276_,113.65
clknet_leaf_31_soc.bspi.b2o.wck,113.64
_02152_,113.52
_07167_,113.5
soc.io_dout\[8\],113.38
_07062_,113.34
clknet_leaf_122_soc.bspi.b2o.wck,113.28
_02163_,113.18
_08273_,112.98
net611,112.885
_03094_,112.82
_08211_,112.82
_08209_,112.73
clknet_leaf_134_soc.bspi.b2o.wck,112.6
soc.bios_dout1\[0\]\[25\],112.37
clknet_leaf_26_soc.bspi.b2o.wck,112.37
_02173_,112.27
soc.core.pf_pcr\[30\],112.23
_07771_,112.04
net605,111.96
_02075_,111.84
clknet_leaf_124_soc.bspi.b2o.wck,111.78
soc.core.ctl.ctl_ins\[11\],111.64
clknet_leaf_90_soc.bspi.b2o.wck,111.56
soc.core.ctl.ctl_ins\[9\],111.52
_08213_,111.46
_08248_,111.36
_02274_,111.28
_06007_,110.94
clknet_leaf_154_soc.bspi.b2o.wck,110.94
_03056_,110.86
_03482_,110.78
_06543_,110.54
_07874_,110.43
soc.core.pf_pcr\[31\],109.99
soc.imem_doutb\[30\],109.96
_07162_,109.84
clknet_leaf_173_soc.bspi.b2o.wck,109.78
clknet_leaf_99_soc.bspi.b2o.wck,109.72
soc.uart.baud_edge\[0\],109.52
_06977_,109.4
clknet_leaf_125_soc.bspi.b2o.wck,109.3
_06289_,109.03
_04603_,108.96
_08238_,108.91
_08227_,108.82
_07741_,108.54
_07390_,108.47
_02261_,108.44
_07066_,108.44
_05363_,108.38
_03744_,108.23
clknet_leaf_110_soc.bspi.b2o.wck,108.2
soc.uart.baud_edge\[1\],107.84
_02165_,107.28
_02084_,107.23
_03049_,107.23
_04484_,106.85
_03295_,106.63
soc.core.alu.alu_ot\[14\],106.6
_02133_,106.46
_02111_,106.22
_03262_,106.08
_02142_,105.895
clknet_leaf_160_soc.bspi.b2o.wck,105.86
clknet_leaf_94_soc.bspi.b2o.wck,105.48
_04236_,105.02
_02933_,104.86
_07227_,104.81
clknet_2_0__leaf_io_sck,104.8
_02266_,104.78
_06399_,104.78
clknet_leaf_155_soc.bspi.b2o.wck,104.435
_07738_,104.36
_02136_,104.34
clknet_leaf_128_soc.bspi.b2o.wck,104.3
clknet_0_io_sck,104.22
soc.bios_dout1\[1\]\[12\],104.15
_07007_,104.14
_02167_,103.9
_07224_,103.875
_06088_,103.54
_02858_,103.28
clknet_leaf_95_soc.bspi.b2o.wck,103.25
_06605_,103.12
_00001_,102.82
_07877_,102.7
_06381_,102.37
clknet_leaf_2_soc.bspi.b2o.wck,102.32
_05280_,102.15
clknet_leaf_43_soc.bspi.b2o.wck,102.08
_06510_,101.98
clknet_leaf_47_soc.bspi.b2o.wck,101.96
_05919_,101.84
_08173_,101.64
_06383_,101.62
soc.core.alu.alu_ot\[26\],101.62
_03263_,101.56
_02161_,101.48
_08219_,101.4
_02262_,101.38
clknet_leaf_170_soc.bspi.b2o.wck,101.18
_06739_,100.8
soc.bios_dout1\[0\]\[8\],100.74
_06394_,100.68
_06716_,100.62
_03054_,100.54
_06982_,100.48
_08188_,100.48
clknet_leaf_37_soc.bspi.b2o.wck,100.48
soc.core.alu.alu_ot\[18\],99.84
_02777_,99.64
_04132_,99.6
clknet_leaf_196_soc.bspi.b2o.wck,99.6
clknet_leaf_49_soc.bspi.b2o.wck,99.5
net616,99.28
_02177_,99.24
_07743_,99.22
soc.uart.baud_edge\[4\],99.01
_06314_,99
soc.core.pf_pc4\[1\],98.94
_08194_,98.6
_06484_,98.58
_07090_,98.58
_07010_,98.54
_02351_,98.44
_04089_,98.32
soc.bios_dout0\[0\]\[20\],98.16
clknet_leaf_81_soc.bspi.b2o.wck,98.16
soc.bios_dout0\[0\]\[0\],98.05
_03165_,98.04
_06045_,98.04
clknet_leaf_172_soc.bspi.b2o.wck,98.04
soc.bios_dout0\[0\]\[21\],97.89
clknet_leaf_50_soc.bspi.b2o.wck,97.88
soc.core.mi_ad\[23\],97.8
_02699_,97.78
_03350_,97.7
_03351_,97.7
soc.core.alu.alu_ot\[24\],97.66
soc.core.alu.alu_ot\[12\],97.385
_02140_,97.38
_06500_,97.36
clknet_leaf_78_soc.bspi.b2o.wck,97.14
clknet_leaf_5_soc.bspi.b2o.wck,97.09
clknet_leaf_100_soc.bspi.b2o.wck,96.9
_02272_,96.54
clknet_leaf_44_soc.bspi.b2o.wck,96.42
clknet_leaf_91_soc.bspi.b2o.wck,96.38
_07911_,96.14
_02374_,95.84
_06986_,95.815
clknet_leaf_194_soc.bspi.b2o.wck,95.76
_02159_,95.66
_02267_,95.61
soc.bios_dout1\[0\]\[28\],95.43
soc.badr\[1\],95.32
_03050_,95.2
_03909_,95.02
_02146_,94.92
clknet_leaf_56_soc.bspi.b2o.wck,94.92
_02218_,94.88
soc.bios_dout1\[0\]\[27\],94.88
clknet_leaf_111_soc.bspi.b2o.wck,94.84
_02273_,94.7
clknet_leaf_161_soc.bspi.b2o.wck,94.44
_02129_,94.3
soc.bios_dout1\[1\]\[11\],94.21
_07051_,93.88
_08196_,93.7
_03993_,93.5
soc.core.xw_drs\[2\],93.47
_02119_,93.32
soc.bios_dout0\[1\]\[3\],93.11
soc.bios_dout0\[0\]\[1\],93.08
_06685_,93.06
_06422_,92.94
_06008_,92.86
_02576_,92.51
_03324_,92.29
_02171_,92.2
_04506_,92.08
clknet_leaf_86_soc.bspi.b2o.wck,91.98
_07337_,91.96
_06400_,91.88
soc.uart.baud_edge\[2\],91.86
soc.bios_dout1\[0\]\[7\],91.8
_06429_,91.725
clknet_leaf_108_soc.bspi.b2o.wck,91.44
_06976_,91.4
clknet_leaf_167_soc.bspi.b2o.wck,91.29
_07641_,91.18
clknet_leaf_64_soc.bspi.b2o.wck,91.14
clknet_leaf_28_soc.bspi.b2o.wck,90.96
clknet_leaf_32_soc.bspi.b2o.wck,90.94
soc.bios_dout0\[0\]\[22\],90.92
clknet_leaf_121_soc.bspi.b2o.wck,90.86
clknet_leaf_102_soc.bspi.b2o.wck,90.84
clknet_leaf_3_soc.bspi.b2o.wck,90.8
clknet_leaf_11_soc.bspi.b2o.wck,90.75
_03053_,90.74
_06228_,90.46
_02897_,90.26
_02175_,90.14
soc.core.alu.alu_ot\[13\],90.14
soc.cc_cntr\[0\],89.89
_00370_,89.77
_07762_,89.58
clknet_leaf_137_soc.bspi.b2o.wck,89.41
clknet_leaf_39_soc.bspi.b2o.wck,89.36
clknet_leaf_112_soc.bspi.b2o.wck,89.265
soc.core.alu.alu_ot\[25\],89.22
_06521_,89.1
clknet_leaf_115_soc.bspi.b2o.wck,88.94
_06786_,88.24
clknet_leaf_148_soc.bspi.b2o.wck,88.24
_02775_,88.19
_02157_,88.12
clknet_leaf_69_soc.bspi.b2o.wck,88.1
_03337_,88.04
clknet_leaf_68_soc.bspi.b2o.wck,87.58
_05304_,87.52
_03052_,87.49
net152,87.4
soc.badr\[0\],87.38
_07956_,87.22
_06781_,87.12
_02265_,86.88
_06288_,86.825
_07809_,86.05
_07921_,85.84
clknet_leaf_147_soc.bspi.b2o.wck,85.84
_07050_,85.62
_03481_,85.56
_05858_,85.5
_06168_,85.28
clknet_leaf_85_soc.bspi.b2o.wck,85.06
soc.bios_dout0\[1\]\[2\],84.97
soc.bios_dout1\[1\]\[29\],84.97
_03325_,84.87
clknet_leaf_117_soc.bspi.b2o.wck,84.87
_08217_,84.74
_02121_,84.61
_03104_,84.53
clknet_leaf_192_soc.bspi.b2o.wck,84.18
_08221_,84.08
clknet_leaf_80_soc.bspi.b2o.wck,84.06
_07054_,84.04
clknet_leaf_187_soc.bspi.b2o.wck,84.04
clknet_leaf_158_soc.bspi.b2o.wck,83.885
soc.bios_dout0\[1\]\[24\],83.87
soc.core.alu.alu_ot\[29\],83.86
clknet_leaf_10_soc.bspi.b2o.wck,83.74
_07772_,83.68
_04342_,83.58
_02144_,83.38
soc.io_dout\[14\],83.32
net104,83.2
_05743_,83.16
_05821_,83.125
_06761_,83.06
clknet_leaf_84_soc.bspi.b2o.wck,82.96
net147,82.93
soc.core.alu.alu_ot\[28\],82.79
clknet_leaf_149_soc.bspi.b2o.wck,82.66
soc.mi_sl,82.44
clknet_leaf_118_soc.bspi.b2o.wck,82.34
_02663_,82.28
_03312_,82.27
clknet_leaf_93_soc.bspi.b2o.wck,82.12
clknet_leaf_156_soc.bspi.b2o.wck,82.12
_05700_,82.07
_03326_,81.9
clknet_leaf_199_soc.bspi.b2o.wck,81.8
clknet_leaf_132_soc.bspi.b2o.wck,81.52
_03911_,81.46
_03166_,81.44
_06169_,81.28
_05920_,81.25
soc.uart.uareceive.clock_counter\[4\],81.025
_06765_,81
_03483_,80.94
_08451_,80.89
_02138_,80.87
clknet_leaf_82_soc.bspi.b2o.wck,80.86
_06393_,80.79
_05820_,80.78
clknet_leaf_127_soc.bspi.b2o.wck,80.68
_07058_,80.66
clknet_leaf_169_soc.bspi.b2o.wck,80.52
_04463_,80.36
_03333_,79.86
_03327_,79.8
clknet_leaf_42_soc.bspi.b2o.wck,79.78
soc.uart.uareceive.clock_counter\[11\],79.23
_06645_,79.1
clknet_leaf_27_soc.bspi.b2o.wck,79.1
clknet_leaf_76_soc.bspi.b2o.wck,79.06
net114,79
_08169_,78.94
_03314_,78.825
_07528_,78.82
clknet_leaf_198_soc.bspi.b2o.wck,78.62
_03605_,78.55
clknet_leaf_190_soc.bspi.b2o.wck,78.54
soc.uart.uareceive.clock_counter\[3\],78.4
clknet_leaf_55_soc.bspi.b2o.wck,78.38
clknet_leaf_74_soc.bspi.b2o.wck,78.28
_05583_,78.21
clknet_leaf_197_soc.bspi.b2o.wck,77.92
soc.bios_dout1\[1\]\[10\],77.78
soc.uart.baud_edge\[5\],77.72
soc.io_dout\[16\],77.63
_06648_,77.38
clknet_leaf_105_soc.bspi.b2o.wck,77.38
soc.io_dout\[9\],77.24
clknet_leaf_4_soc.bspi.b2o.wck,77.18
_03471_,77.05
soc.bios_dout1\[1\]\[9\],77.03
clknet_leaf_54_soc.bspi.b2o.wck,76.92
_07028_,76.89
_06844_,76.78
_03103_,76.72
_04863_,76.64
_03468_,76.46
soc.io_dout\[12\],76.38
soc.bios_dout1\[0\]\[9\],76.33
net162,76.14
clknet_leaf_153_soc.bspi.b2o.wck,76.04
clknet_leaf_186_soc.bspi.b2o.wck,75.88
soc.core.mi_ad\[11\],75.84
_04137_,75.8
_05038_,75.78
clknet_leaf_25_soc.bspi.b2o.wck,75.76
clknet_leaf_113_soc.bspi.b2o.wck,75.72
net135,75.71
_07873_,75.62
_07418_,75.56
_07086_,75.36
clknet_leaf_106_soc.bspi.b2o.wck,75.32
_07773_,75.3
_06948_,75.12
_05704_,74.57
_06846_,74.56
_06557_,74.32
soc.bios_dout0\[1\]\[23\],74.31
_07808_,74.28
soc.md_sl\[2\],74.14
clknet_leaf_195_soc.bspi.b2o.wck,74.04
soc.ir_cntr\[0\],74.025
_07005_,73.96
soc.bspi.bif.opw,73.86
clknet_leaf_92_soc.bspi.b2o.wck,73.74
soc.cc_cntr\[10\],73.56
clknet_leaf_71_soc.bspi.b2o.wck,73.53
_06877_,73.28
soc.bios_dout1\[0\]\[30\],73.26
_06230_,73.24
_07359_,73.2
_03055_,73.16
_03332_,72.92
clknet_leaf_163_soc.bspi.b2o.wck,72.88
_05525_,72.8
clknet_leaf_119_soc.bspi.b2o.wck,72.66
_03328_,72.54
_03329_,72.53
_07049_,72.52
_05122_,72.455
_03604_,72.33
clknet_leaf_168_soc.bspi.b2o.wck,72.32
_06952_,72.31
_03318_,72.29
_04873_,72.28
_04959_,71.98
_04194_,71.96
_07638_,71.7
_06943_,71.62
soc.cc_cntr\[13\],71.4
_08127_,70.96
clknet_leaf_70_soc.bspi.b2o.wck,70.94
_01893_,70.88
clknet_leaf_41_soc.bspi.b2o.wck,70.8
_06368_,70.6
_06216_,70.56
_04953_,70.54
soc.core.mi_ad\[16\],70.44
clknet_leaf_45_soc.bspi.b2o.wck,70.28
soc.core.mi_ad\[29\],70.18
soc.core.mi_ad\[27\],70.12
clknet_leaf_107_soc.bspi.b2o.wck,70.08
clknet_leaf_151_soc.bspi.b2o.wck,70.08
_07078_,70.04
clknet_leaf_166_soc.bspi.b2o.wck,70.04
_02066_,69.805
clknet_leaf_77_soc.bspi.b2o.wck,69.74
_03948_,69.72
soc.bios_dout1\[1\]\[30\],69.67
soc.io_dout\[6\],69.62
_06883_,69.5
soc.io_dout\[19\],69.44
_06712_,69.32
clknet_leaf_179_soc.bspi.b2o.wck,69.28
_07087_,69.24
_05916_,69.16
_07967_,68.96
_06123_,68.86
_07893_,68.82
clknet_leaf_116_soc.bspi.b2o.wck,68.8
soc.core.xw_drs\[1\],68.62
_06709_,68.58
clknet_leaf_101_soc.bspi.b2o.wck,68.3
clknet_leaf_129_soc.bspi.b2o.wck,68.28
_02201_,68.27
net176,68.24
_05917_,67.96
clknet_leaf_185_soc.bspi.b2o.wck,67.94
clknet_leaf_180_soc.bspi.b2o.wck,67.7
soc.core.mi_ad\[12\],67.6
_06501_,67.56
_03802_,67.5
_06901_,67.38
_06945_,67.26
soc.bios_dout0\[1\]\[22\],67.21
net163,67.2
_06518_,67.06
soc.uart.uareceive.clock_counter\[13\],67
soc.core.mi_ad\[15\],66.86
soc.uart.data_in_ready,66.76
soc.core.xw_pc4\[5\],66.6
clknet_leaf_60_soc.bspi.b2o.wck,66.58
_02193_,66.505
_06649_,66.45
clknet_leaf_182_soc.bspi.b2o.wck,66.26
_04957_,66.14
clknet_leaf_87_soc.bspi.b2o.wck,66.14
soc.bios_dout0\[0\]\[23\],66.1
_06274_,66.08
_03647_,66.04
_06622_,65.965
_06205_,65.9
